1005.980822 -189.000255 623.445733
1005.964051 -186.827438 623.419680
1005.731479 -184.634568 623.382973
1004.244428 -178.246911 623.288416
1003.797277 -176.051285 623.283704
1002.502410 -165.562587 623.169410
1002.612033 -159.417546 623.422559
1000.164037 -151.477514 623.250995
1001.863970 -142.862048 623.247904
1002.021854 -140.600814 623.129899
1001.524513 -134.508775 622.812016
1001.379099 -132.632393 622.684233
1002.467287 -124.743670 622.242025
1002.815756 -114.016425 621.772965
1002.764536 -112.009113 621.687371
1002.967319 -109.960729 621.630054
1002.938636 -107.983075 621.514365
1003.025592 -106.031903 621.423519
1003.321027 -104.271082 621.400522
1003.309350 -102.435472 621.334714
1003.595296 -100.656080 621.339120
1003.612988 -98.665044 621.234060
1001.882036 -70.096076 620.194236
1001.687097 -68.106800 620.100808
1001.671458 -66.126375 620.026869
1001.639294 -64.366025 619.993767
1000.235181 -59.110892 619.612292
999.784101 -57.416886 619.441486
999.425441 -55.708821 619.252293
999.820062 -54.054608 619.155169
999.923167 -52.366045 618.965817
1000.194854 -50.764017 618.765760
999.069845 -34.183915 615.496492
999.316587 -24.133395 614.335881
1000.348149 -15.539798 613.761126
1000.477493 -14.330360 613.614343
1000.752990 -13.146331 613.485156
1000.955772 -11.808619 613.314272
1001.001585 -10.292116 613.099357
1003.144613 -0.960393 611.736854
1003.705389 0.317657 611.580411
1004.250034 1.466934 611.417214
1004.403448 2.573076 611.247170
1004.646138 3.635128 611.104138
1004.863162 4.931085 610.985020
1005.095227 6.511963 610.824888
1005.542147 20.264073 608.721602
1005.518473 32.643729 604.582680
1006.525433 35.996395 602.855001
1006.832437 41.861021 599.314988
1006.611378 49.756697 595.815049
1007.629596 53.812717 594.179237
1007.855294 54.761806 593.846800
1008.282073 55.678535 593.571396
1008.601934 56.559775 593.350261
1008.676118 57.397938 593.153124
1010.798299 65.819184 592.790380
1012.435825 68.642469 593.300742
1014.114131 70.218348 594.331819
1015.000097 70.627308 594.824662
1015.624589 71.276329 595.268843
1019.166107 77.864861 598.388567
1026.070891 81.032792 604.114751
1028.793513 81.797550 605.437195
1029.792403 81.824000 605.857141
1032.750290 81.306293 606.977366
1036.990903 79.977098 608.105990
1037.943056 79.712741 608.295822
1039.046539 79.553605 608.434917
1040.000262 79.341055 608.534025
1043.814620 78.564519 608.899585
1071.549156 66.850174 609.937321
1098.113191 51.699135 615.310920
1105.657632 46.765322 616.686923
1117.200015 39.989239 617.958743
1118.767726 38.944983 618.114589
1124.306276 34.538764 618.709289
1125.857557 33.438907 618.893936
1127.407414 32.470366 619.078535
1137.411287 27.435818 620.450515
1138.840455 26.759748 620.620781
1155.563815 15.806811 620.956655
1156.855934 14.776463 621.003979
1158.304812 13.812747 621.050909
1179.343492 3.185182 621.404055
1186.757374 -1.965248 621.811260
1188.156093 -2.850203 621.896873
1189.362903 -3.679134 621.934659
1190.648518 -4.448949 621.975675
1195.204369 -7.860706 621.989248
1196.559022 -8.784566 622.068282
1206.643035 -16.980023 622.416155
1207.974072 -17.740317 622.467604
1209.062393 -18.715905 622.515222
1210.085754 -19.734736 622.565424
1211.133062 -20.714174 622.615534
1216.336731 -23.958935 622.561966
1225.615671 -33.387782 622.498000
1228.141879 -37.170676 622.744931
1234.142281 -42.919651 622.810253
1245.661444 -50.390904 623.070025
1251.461036 -55.959538 623.239229
1254.239975 -59.578053 623.266975
1254.897771 -61.249651 623.221783
1257.477380 -62.768371 623.441529
1259.115576 -64.873291 623.411214
1261.591007 -66.624306 623.447217
1263.970997 -68.138206 623.596300
1264.221302 -69.185705 623.591671
1265.345636 -69.693611 623.486368
1265.574586 -69.775676 623.487560
1265.834165 -69.913915 623.486295
1268.667303 -72.782816 623.567694
1268.921968 -73.388565 623.551463
1269.165917 -73.944085 623.551491
1274.662409 -76.580208 623.672397
1275.368452 -76.929922 623.655709
1278.025062 -79.042584 623.700547
1285.304720 -81.515715 623.782838
1295.878173 -87.802941 623.850717
1297.582075 -88.638937 623.807202
1299.044685 -89.504319 623.757322
1327.597664 -103.009618 623.519034
1348.565354 -114.576622 623.308538
1359.737520 -119.979760 622.934351
1366.562963 -124.108891 622.765784
1368.906493 -125.524351 622.716260
1371.300070 -126.941050 622.692296
1373.696357 -128.196941 622.672323
1376.055237 -129.517647 622.630686
1378.509607 -130.868305 622.590043
1391.499573 -140.517233 622.067387
1394.013834 -142.329964 622.093436
1396.344460 -144.117695 622.112728
1398.737065 -145.741156 622.145865
1400.479078 -147.086926 622.081165
1418.446692 -158.783816 621.614360
1428.109947 -166.135278 621.343254
1457.943740 -192.117628 621.181074
1466.459665 -198.900325 620.713170
1476.352045 -209.525933 620.862043
1487.503279 -220.227204 620.655337
1498.817732 -238.863976 620.928510
1505.328508 -252.696237 621.281828
1507.732047 -259.669508 621.417238
1508.271900 -261.405916 621.375713
1512.276532 -280.046898 621.898126
1512.580716 -281.769038 621.912996
1512.933595 -283.576590 621.903102
1513.318591 -285.532129 621.913511
1513.825880 -287.799834 621.945782
1515.068919 -295.580108 622.241239
1515.249415 -297.921963 622.391854
1515.406505 -299.844982 622.525033
1516.779374 -303.507966 622.732778
1518.015879 -309.980760 622.799881
1518.355736 -312.180476 622.960758
1518.575641 -314.299662 623.145498
1518.831734 -316.221875 623.339686
1518.756200 -319.629452 623.435992
1520.100063 -323.307889 623.324429
1520.586736 -334.503080 623.821903
1520.624064 -336.151573 623.969839
1520.599756 -337.649809 624.050072
1517.970841 -347.285847 623.738930
1516.450001 -356.261497 624.193861
1516.229156 -357.171570 624.305282
1514.064426 -362.458634 624.021513
1512.881582 -374.131961 624.690697
1512.770270 -374.944771 624.909216
1512.439928 -375.495572 625.019248
1512.243784 -376.092498 625.044357
1511.831774 -376.982185 624.972563
1511.606097 -378.337890 624.893347
1511.139141 -380.096357 624.784385
1509.794016 -390.246094 625.197461
1509.518591 -391.657130 625.396513
1509.334299 -392.619586 625.596737
1509.184418 -393.360857 625.736083
1509.071808 -394.054996 625.813996
1506.938606 -412.972433 626.371585
1506.828107 -413.888596 626.456571
1506.794969 -414.750328 626.479594
1506.714002 -429.946101 626.838218
1507.158402 -430.598523 626.986028
1507.276220 -430.903253 626.992427
1507.626229 -431.288360 626.983015
1508.038592 -434.394755 626.660025
1507.571483 -440.497905 626.623246
1507.741707 -442.571970 626.799313
1507.995265 -444.226666 627.010461
1508.316151 -445.446456 627.225075
1508.557138 -446.286584 627.369055
1508.741642 -446.821807 627.448876
1509.538981 -451.902129 627.372698
1509.621824 -453.773581 627.364552
1509.177184 -459.601062 627.621097
1509.030538 -460.444031 627.708671
1509.015712 -461.268276 627.767778
1510.592555 -469.307753 627.764907
1511.004532 -470.561635 627.881441
1511.554064 -475.723801 628.011820
1511.330802 -476.834124 627.937652
1510.824140 -477.993898 627.831654
1510.620120 -479.347682 627.821372
1512.068713 -482.984185 628.218683
1512.606334 -483.980049 628.306661
1513.261191 -484.836663 628.374393
1513.566567 -485.464246 628.369422
1514.778273 -493.764714 628.823511
1515.225319 -495.068137 628.915720
1512.707585 -511.400310 628.964947
1512.427034 -512.995991 629.000556
1511.121896 -517.402425 629.358886
1510.745771 -518.435069 629.545246
1510.296332 -519.163427 629.675762
1510.013001 -519.614573 629.774482
1508.591406 -522.242585 629.593010
1508.037978 -523.680392 629.570302
1507.446327 -525.344708 629.627439
1506.131287 -530.342566 630.279519
1496.896464 -549.091686 630.875735
1494.394907 -551.319109 631.096803
1493.762916 -552.060269 631.090738
1488.020650 -561.897299 631.484788
1487.781188 -562.447988 631.644357
1487.459050 -562.948842 631.731694
1483.246887 -568.760570 631.893726
1482.423025 -569.886885 631.923455
1479.890960 -572.370649 631.839412
1468.805944 -577.635214 631.977505
1460.660873 -580.898514 632.232587
1444.258629 -586.195654 632.116765
1423.302330 -589.455719 632.281913
1421.610909 -589.645990 632.317086
1420.033783 -589.826701 632.368096
1418.480575 -590.024003 632.403357
1400.274275 -591.664528 632.405957
1398.346616 -591.880543 632.387350
1392.431880 -591.569363 632.318814
1387.161996 -590.293227 632.509160
1385.252175 -589.913939 632.553274
1383.327326 -589.598386 632.595833
1365.106089 -587.262162 632.833583
1363.183203 -586.833794 632.972425
1342.868723 -583.593340 632.419875
1340.468853 -583.100306 632.330117
1338.174871 -582.700420 632.281407
1335.690201 -582.350652 632.205107
1333.242721 -582.008650 632.130766
1330.640129 -581.797370 632.019625
1299.687286 -580.750217 632.328535
1288.796953 -580.676030 631.795675
1285.883275 -580.757007 631.646099
1283.018858 -580.928893 631.589208
1280.004681 -580.791007 631.468673
1277.201674 -580.756057 631.465556
1274.377336 -580.590203 631.389767
1254.005987 -582.033905 631.510304
1224.325969 -579.830163 631.631649
1201.173696 -577.679526 630.428749
1188.664553 -576.247797 630.402449
1185.090717 -575.987470 630.282493
1181.762152 -575.714274 630.183183
1178.562978 -575.505500 630.130416
1150.951701 -569.985932 630.494735
1148.765943 -569.669365 630.615892
1133.152469 -567.443328 630.216723
1121.728882 -564.887386 630.263597
1119.728356 -564.543187 630.385248
1105.148490 -563.435013 630.748732
1095.732378 -560.823582 630.923083
1093.468683 -560.502204 630.852827
1083.229469 -560.228029 631.384904
1081.469100 -559.917995 631.383290
1080.239104 -559.821029 631.493169
1078.588448 -559.553913 631.411325
1077.504341 -559.449991 631.498838
1076.127403 -559.264708 631.488301
1074.870799 -559.147322 631.523176
1073.269899 -559.039827 631.490232
1071.651115 -558.857013 631.428296
1070.326246 -558.796986 631.533296
1068.890934 -558.614196 631.544672
1067.393229 -558.508965 631.585086
1065.833472 -558.318592 631.583967
1064.416771 -558.208297 631.651453
1051.821217 -558.148444 631.974731
1042.424317 -555.912184 632.160855
1034.907140 -554.550745 632.303285
1034.091027 -554.362779 632.368284
1033.862727 -554.316995 632.366040
1033.548296 -554.271387 632.298109
1034.426242 -554.671223 632.642366
1034.555963 -554.664352 632.668611
1034.887646 -554.580007 632.795252
1035.014353 -554.688526 632.866154
1034.909384 -554.683950 632.839897
1034.993657 -554.715729 632.852916
1035.083362 -554.706796 632.876455
1035.382260 -554.786151 632.967612
1035.481393 -554.794614 632.986053
1034.410277 -554.358272 632.719749
1034.280503 -554.321548 632.687594
1034.269339 -554.229398 632.700779
1034.257401 -554.232725 632.691815
1034.256731 -554.224000 632.684069
1034.439033 -554.175824 632.727655
1034.325837 -554.095451 632.700068
1034.271650 -554.111778 632.669847
1034.065929 -554.129938 632.610508
1033.574186 -554.131490 632.592435
1033.803455 -554.112768 632.605174
1033.391363 -554.084463 632.523558
1033.321405 -554.070670 632.503262
1034.102538 -554.014039 632.668970
1033.854198 -554.197307 632.588747
1033.854198 -554.197307 632.588747
0.000000 0.000000 0.000000
